Firm Name,Address Line 1,City,State,Zip Code,Country,Firm URL
Wendel,"401 2nd Ave N , Ste 206",Minneapolis,MN,55401-2097,UNITED STATES,www.wendelcompanies.com
Wendel,"111 Washington Ave N , Ste 300",Minneapolis,MN,55401-1961,UNITED STATES,www.wendelcompanies.com
Wendel Atlanta,381 Venable Street Northwest,Atlanta,GA,30313,UNITED STATES,
Wendel Companies,"237 Main Street, Suite #500",Buffalo,NY,14203,UNITED STATES,www.wendelcompanies.com
Wendel Companies,"603 King Street, 4th Floor",Alexandria,VA,22314-2750,UNITED STATES,www.wendelcompanies.com
Wendel Companies,237 Main ST Ste 500,Buffalo,NY,14203-2725,UNITED STATES,wendelcompanies.com
Wendel Companies,"500 S. Broad Street, Suite 203",Meriden,CT,06450,UNITED STATES,www.wendelcompanies.com
"Wendel SGN Architecture, Inc.","401 2nd Ave N , Ste 206",Minneapolis,MN,55401-2097,UNITED STATES,wendelcompanies.com
"Wendel WD  Architecture,  Engineering, Surveying & Landscape Architecture P.C.",375 Essjay Rd Ste 200,Williamsville,NY,14221-5761,UNITED STATES,wendelcompanies.com/
Wendell Burnette Architects,5030 N Central Ave,Phoenix,AZ,85012-1506,UNITED STATES,www.wendellburnettearchitects.com
Wendell Vaughn Architecture,1877 La Loma Rd,Pasadena,CA,91105-1357,UNITED STATES,www.vaughnarchplanning.com
"Wendlandt & Stallbaumer, Inc.",7924 Floyd St,Overland Park,KS,66204-3723,UNITED STATES,www.architechnique.com
Wendy Cronk Architect PLLC,"505 Court St , Apt 4R",Brooklyn,NY,11231-3948,UNITED STATES,
Wendy E. Brown,20 East St,Dalton,MA,01226-1907,UNITED STATES,
Wendy Gilmartin Architecture,917 Victoria Dr,Arcadia,CA,91007-6235,UNITED STATES,
Wendys International,4288 W Dublin Granville Rd,Dublin,OH,43017-1442,UNITED STATES,
"Wentworth, Inc.",8401 Connecticut Suite 310,Chevy Chase,MD,20815-6823,UNITED STATES,www.wentworthstudio.com
"Wenzlau Architects, P.S.",490 Madison Ave N Ste 105,Bainbridge Island,WA,98110-1871,UNITED STATES,www.wenzlauarchitects.com
Weppner Architect,127 W 82 St Apt 8C,New York,NY,10024-,UNITED STATES,www.weppnerarchitect.com
WER Architects,901 W. Third,Little Rock,AR,72201,UNITED STATES,www.werarch.com
WER Architects / Planners,901 W 3rd St,Little Rock,AR,72201-2105,UNITED STATES,www.werarch.com
"Werfel, LoPinto & Associates, Architects P.C.","3418 Northern Blvd , Fl 4",Long Island City,NY,11101-2236,UNITED STATES,
Werkshop,"8 Spruce St , Apt 21F",New York,NY,10038-5213,UNITED STATES,www.werkshopinc.com
Werner Sobek New York,"138 Spring St , Fl 2",New York,NY,10012-3854,UNITED STATES,www.wernersobek.de
"Wertheim, van der Ploeg & Klemeyer","2145 19th Ave , Ste 2",San Francisco,CA,94116-1866,UNITED STATES,www.wvkdesign.com
"Wertzberger Architects, PC",107 Nicholas Dr,Marshalltown,IA,50158-4439,UNITED STATES,www.wertzbergerarchitects.com
Wesketch Architecture,1932 Long Hill Rd,Millington,NJ,07946-1343,UNITED STATES,www.wesketch.com
"Wesley M. Coble, Architect & Planner",111 Brooks Ave,Raleigh,NC,27607-7155,UNITED STATES,www.wesleycoblearchitect.com
Wessling Architects,"350 Granite Street, Suite 1103",Braintree,MA,02184,UNITED STATES,www.wesslingarchitects.com
"West & Stem Architects, PLLC",5455 Bethania Rd,Winston Salem,NC,27106-8608,UNITED STATES,www.westandstem.com
"West Architecture + Design, LLC","318 S Dixie Hwy , Ste 4-5",Lantana,FL,33462-3213,UNITED STATES,www.westconstructioninc.net
"West Chin Architect, PLLC","2937 Southwest 27th Avenue, Suite #306",Miami,FL,33133,UNITED STATES,
